wateryear,wateryear,flow.m3.s,day,month,season
0,2002-03,8.409852,312,Aug,summer
0,2002-03,8.381536,313,Aug,summer
0,2002-03,8.381536,314,Aug,summer
0,2002-03,8.07006,315,Aug,summer
0,2002-03,6.739208,316,Aug,summer
0,2002-03,6.597628,317,Aug,summer
0,2002-03,6.569312,318,Aug,summer
0,2002-03,6.484364,319,Aug,summer
0,2002-03,6.427732,320,Aug,summer
0,2002-03,6.427732,321,Aug,summer
0,2002-03,6.342784,322,Aug,summer
0,2002-03,6.314468,323,Aug,summer
0,2002-03,6.257836,324,Aug,summer
0,2002-03,6.257836,325,Aug,summer
0,2002-03,6.597628,326,Aug,summer
0,2002-03,6.682576,327,Aug,summer
0,2002-03,6.65426,328,Aug,summer
0,2002-03,6.597628,329,Aug,summer
0,2002-03,6.597628,330,Aug,summer
0,2002-03,6.597628,331,Aug,summer
0,2002-03,6.569312,332,Aug,summer
0,2002-03,6.597628,333,Aug,summer
0,2002-03,6.597628,334,Aug,summer
0,2002-03,6.597628,335,Aug,summer
0,2002-03,6.51268,336,Sept,fall
0,2002-03,6.456048,337,Sept,fall
0,2002-03,6.540996,338,Sept,fall
0,2002-03,6.51268,339,Sept,fall
0,2002-03,6.456048,340,Sept,fall
0,2002-03,6.427732,341,Sept,fall
0,2002-03,6.484364,342,Sept,fall
0,2002-03,7.305528,343,Sept,fall
0,2002-03,6.569312,344,Sept,fall
0,2002-03,6.51268,345,Sept,fall
0,2002-03,7.730268,346,Sept,fall
0,2002-03,8.63638,347,Sept,fall
0,2002-03,7.92848,348,Sept,fall
0,2002-03,7.730268,349,Sept,fall
0,2002-03,8.041744,350,Sept,fall
0,2002-03,10.165444,351,Sept,fall
0,2002-03,10.05218,352,Sept,fall
0,2002-03,8.608064,353,Sept,fall
0,2002-03,8.891224,354,Sept,fall
0,2002-03,7.843532,355,Sept,fall
0,2002-03,7.418792,356,Sept,fall
0,2002-03,7.36216,357,Sept,fall
0,2002-03,8.21164,358,Sept,fall
0,2002-03,8.239956,359,Sept,fall
0,2002-03,8.155008,360,Sept,fall
0,2002-03,8.155008,361,Sept,fall
0,2002-03,8.126692,362,Sept,fall
0,2002-03,8.098376,363,Sept,fall
0,2002-03,8.041744,364,Sept,fall
0,2002-03,7.985112,365,Sept,fall
1,2003-04,7.956796,1,Oct,fall
1,2003-04,7.92848,2,Oct,fall
1,2003-04,8.239956,3,Oct,fall
1,2003-04,9.34428,4,Oct,fall
1,2003-04,9.400912,5,Oct,fall
1,2003-04,10.023864,6,Oct,fall
1,2003-04,11.977668,7,Oct,fall
1,2003-04,13.336836,8,Oct,fall
1,2003-04,14.611056,9,Oct,fall
1,2003-04,15.347272,10,Oct,fall
1,2003-04,15.941908,11,Oct,fall
1,2003-04,16.621492,12,Oct,fall
1,2003-04,16.394964,13,Oct,fall
1,2003-04,16.196752,14,Oct,fall
1,2003-04,16.932968,15,Oct,fall
1,2003-04,18.660244,16,Oct,fall
1,2003-04,12.88378,17,Oct,fall
1,2003-04,11.722824,18,Oct,fall
1,2003-04,11.524612,19,Oct,fall
1,2003-04,17.017916,20,Oct,fall
1,2003-04,37.94344,21,Oct,fall
1,2003-04,21.123736,22,Oct,fall
1,2003-04,20.5291,23,Oct,fall
1,2003-04,20.302572,24,Oct,fall
1,2003-04,19.424776,25,Oct,fall
1,2003-04,18.83014,26,Oct,fall
1,2003-04,18.12224,27,Oct,fall
1,2003-04,15.602116,28,Oct,fall
1,2003-04,16.083488,29,Oct,fall
1,2003-04,15.403904,30,Oct,fall
1,2003-04,12.062616,31,Oct,fall
1,2003-04,12.374092,32,Nov,fall
1,2003-04,12.204196,33,Nov,fall
1,2003-04,12.204196,34,Nov,fall
1,2003-04,13.4501,35,Nov,fall
1,2003-04,14.72432,36,Nov,fall
1,2003-04,14.780952,37,Nov,fall
1,2003-04,14.72432,38,Nov,fall
1,2003-04,14.667688,39,Nov,fall
1,2003-04,14.639372,40,Nov,fall
1,2003-04,15.347272,41,Nov,fall
1,2003-04,14.950848,42,Nov,fall
1,2003-04,13.846524,43,Nov,fall
1,2003-04,13.648312,44,Nov,fall
1,2003-04,13.535048,45,Nov,fall
1,2003-04,13.535048,46,Nov,fall
1,2003-04,13.478416,47,Nov,fall
1,2003-04,13.4501,48,Nov,fall
1,2003-04,25.937456,49,Nov,fall
1,2003-04,22.681116,50,Nov,fall
1,2003-04,27.04178,51,Nov,fall
1,2003-04,34.54552,52,Nov,fall
1,2003-04,34.82868,53,Nov,fall
1,2003-04,38.50976,54,Nov,fall
1,2003-04,40.77504,55,Nov,fall
1,2003-04,39.6424,56,Nov,fall
1,2003-04,36.52764,57,Nov,fall
1,2003-04,28.59916,58,Nov,fall
1,2003-04,31.43076,59,Nov,fall
1,2003-04,41.90768,60,Nov,fall
1,2003-04,33.69604,61,Nov,fall
1,2003-04,33.41288,62,Dec,winter
1,2003-04,37.94344,63,Dec,winter
1,2003-04,41.0582,64,Dec,winter
1,2003-04,32.5634,65,Dec,winter
1,2003-04,27.862944,66,Dec,winter
1,2003-04,25.569348,67,Dec,winter
1,2003-04,25.20124,68,Dec,winter
1,2003-04,30.29812,69,Dec,winter
1,2003-04,36.24448,70,Dec,winter
1,2003-04,35.96132,71,Dec,winter
1,2003-04,34.82868,72,Dec,winter
1,2003-04,31.71392,73,Dec,winter
1,2003-04,30.01496,74,Dec,winter
1,2003-04,29.44864,75,Dec,winter
1,2003-04,27.806312,76,Dec,winter
1,2003-04,27.126728,77,Dec,winter
1,2003-04,23.162488,78,Dec,winter
1,2003-04,19.028352,79,Dec,winter
1,2003-04,18.037292,80,Dec,winter
1,2003-04,18.207188,81,Dec,winter
1,2003-04,18.631928,82,Dec,winter
1,2003-04,18.065608,83,Dec,winter
1,2003-04,17.810764,84,Dec,winter
1,2003-04,17.924028,85,Dec,winter
1,2003-04,18.008976,86,Dec,winter
1,2003-04,17.669184,87,Dec,winter
1,2003-04,17.527604,88,Dec,winter
1,2003-04,17.470972,89,Dec,winter
1,2003-04,17.244444,90,Dec,winter
1,2003-04,16.961284,91,Dec,winter
1,2003-04,16.649808,92,Dec,winter
1,2003-04,14.554424,93,Jan,winter
1,2003-04,14.271264,94,Jan,winter
1,2003-04,14.129684,95,Jan,winter
1,2003-04,14.29958,96,Jan,winter
1,2003-04,14.667688,97,Jan,winter
1,2003-04,15.772012,98,Jan,winter
1,2003-04,17.754132,99,Jan,winter
1,2003-04,18.490348,100,Jan,winter
1,2003-04,16.42328,101,Jan,winter
1,2003-04,15.318956,102,Jan,winter
1,2003-04,14.809268,103,Jan,winter
1,2003-04,14.950848,104,Jan,winter
1,2003-04,15.630432,105,Jan,winter
1,2003-04,15.99854,106,Jan,winter
1,2003-04,19.339828,107,Jan,winter
1,2003-04,19.226564,108,Jan,winter
1,2003-04,15.71538,109,Jan,winter
1,2003-04,15.120744,110,Jan,winter
1,2003-04,15.00748,111,Jan,winter
1,2003-04,14.01642,112,Jan,winter
1,2003-04,14.469476,113,Jan,winter
1,2003-04,14.526108,114,Jan,winter
1,2003-04,17.470972,115,Jan,winter
1,2003-04,21.208684,116,Jan,winter
1,2003-04,19.424776,117,Jan,winter
1,2003-04,21.888268,118,Jan,winter
1,2003-04,33.69604,119,Jan,winter
1,2003-04,31.99708,120,Jan,winter
1,2003-04,45.3056,121,Jan,winter
1,2003-04,42.474,122,Jan,winter
1,2003-04,35.67816,123,Jan,winter
1,2003-04,35.67816,124,Feb,winter
1,2003-04,38.79292,125,Feb,winter
1,2003-04,40.77504,126,Feb,winter
1,2003-04,39.6424,127,Feb,winter
1,2003-04,38.50976,128,Feb,winter
1,2003-04,38.2266,129,Feb,winter
1,2003-04,38.2266,130,Feb,winter
1,2003-04,37.94344,131,Feb,winter
1,2003-04,36.8108,132,Feb,winter
1,2003-04,31.1476,133,Feb,winter
1,2003-04,24.946396,134,Feb,winter
1,2003-04,20.359204,135,Feb,winter
1,2003-04,19.339828,136,Feb,winter
1,2003-04,19.566356,137,Feb,winter
1,2003-04,19.25488,138,Feb,winter
1,2003-04,17.83908,139,Feb,winter
1,2003-04,17.301076,140,Feb,winter
1,2003-04,17.329392,141,Feb,winter
1,2003-04,16.961284,142,Feb,winter
1,2003-04,16.479912,143,Feb,winter
1,2003-04,16.168436,144,Feb,winter
1,2003-04,15.885276,145,Feb,winter
1,2003-04,15.602116,146,Feb,winter
1,2003-04,15.403904,147,Feb,winter
1,2003-04,15.43222,148,Feb,winter
1,2003-04,15.970224,149,Feb,winter
1,2003-04,16.678124,150,Feb,winter
1,2003-04,17.499288,151,Feb,winter
1,2003-04,17.244444,152,Feb,winter
1,2003-04,17.386024,153,March,spring
1,2003-04,26.022404,154,March,spring
1,2003-04,22.992592,155,March,spring
1,2003-04,23.530596,156,March,spring
1,2003-04,26.730304,157,March,spring
1,2003-04,26.9002,158,March,spring
1,2003-04,29.16548,159,March,spring
1,2003-04,28.88232,160,March,spring
1,2003-04,23.558912,161,March,spring
1,2003-04,19.622988,162,March,spring
1,2003-04,17.301076,163,March,spring
1,2003-04,16.876336,164,March,spring
1,2003-04,17.216128,165,March,spring
1,2003-04,17.640868,166,March,spring
1,2003-04,17.470972,167,March,spring
1,2003-04,18.093924,168,March,spring
1,2003-04,19.991096,169,March,spring
1,2003-04,20.783944,170,March,spring
1,2003-04,20.076044,171,March,spring
1,2003-04,19.368144,172,March,spring
1,2003-04,19.198248,173,March,spring
1,2003-04,19.084984,174,March,spring
1,2003-04,19.141616,175,March,spring
1,2003-04,17.924028,176,March,spring
1,2003-04,16.961284,177,March,spring
1,2003-04,16.9896,178,March,spring
1,2003-04,17.017916,179,March,spring
1,2003-04,16.621492,180,March,spring
1,2003-04,16.593176,181,March,spring
1,2003-04,17.470972,182,March,spring
1,2003-04,17.867396,183,March,spring
1,2003-04,17.584236,184,April,spring
1,2003-04,17.442656,185,April,spring
1,2003-04,16.84802,186,April,spring
1,2003-04,16.621492,187,April,spring
1,2003-04,16.536544,188,April,spring
1,2003-04,15.941908,189,April,spring
1,2003-04,15.743696,190,April,spring
1,2003-04,15.602116,191,April,spring
1,2003-04,15.460536,192,April,spring
1,2003-04,15.403904,193,April,spring
1,2003-04,15.347272,194,April,spring
1,2003-04,15.347272,195,April,spring
1,2003-04,15.347272,196,April,spring
1,2003-04,15.488852,197,April,spring
1,2003-04,14.271264,198,April,spring
1,2003-04,14.469476,199,April,spring
1,2003-04,13.138624,200,April,spring
1,2003-04,11.807772,201,April,spring
1,2003-04,10.929976,202,April,spring
1,2003-04,11.014924,203,April,spring
1,2003-04,10.845028,204,April,spring
1,2003-04,10.675132,205,April,spring
1,2003-04,10.845028,206,April,spring
1,2003-04,10.845028,207,April,spring
1,2003-04,10.590184,208,April,spring
1,2003-04,10.505236,209,April,spring
1,2003-04,10.845028,210,April,spring
1,2003-04,11.864404,211,April,spring
1,2003-04,11.46798,212,April,spring
1,2003-04,11.3264,213,April,spring
1,2003-04,11.269768,214,May,spring
1,2003-04,11.213136,215,May,spring
1,2003-04,11.213136,216,May,spring
1,2003-04,11.666192,217,May,spring
1,2003-04,13.110308,218,May,spring
1,2003-04,12.997044,219,May,spring
1,2003-04,13.02536,220,May,spring
1,2003-04,13.138624,221,May,spring
1,2003-04,13.16694,222,May,spring
1,2003-04,13.110308,223,May,spring
1,2003-04,13.818208,224,May,spring
1,2003-04,13.280204,225,May,spring
1,2003-04,11.60956,226,May,spring
1,2003-04,10.986608,227,May,spring
1,2003-04,10.958292,228,May,spring
1,2003-04,11.04324,229,May,spring
1,2003-04,10.986608,230,May,spring
1,2003-04,10.845028,231,May,spring
1,2003-04,10.816712,232,May,spring
1,2003-04,11.071556,233,May,spring
1,2003-04,11.581244,234,May,spring
1,2003-04,12.260828,235,May,spring
1,2003-04,11.3264,236,May,spring
1,2003-04,10.929976,237,May,spring
1,2003-04,12.260828,238,May,spring
1,2003-04,18.745192,239,May,spring
1,2003-04,17.612552,240,May,spring
1,2003-04,18.83014,241,May,spring
1,2003-04,24.125232,242,May,spring
1,2003-04,18.83014,243,May,spring
1,2003-04,16.9896,244,May,spring
1,2003-04,14.8659,245,June,summer
1,2003-04,13.535048,246,June,summer
1,2003-04,12.770516,247,June,summer
1,2003-04,12.204196,248,June,summer
1,2003-04,12.374092,249,June,summer
1,2003-04,13.789892,250,June,summer
1,2003-04,13.251888,251,June,summer
1,2003-04,12.855464,252,June,summer
1,2003-04,12.572304,253,June,summer
1,2003-04,12.827148,254,June,summer
1,2003-04,15.00748,255,June,summer
1,2003-04,13.789892,256,June,summer
1,2003-04,14.242948,257,June,summer
1,2003-04,13.818208,258,June,summer
1,2003-04,13.563364,259,June,summer
1,2003-04,13.4501,260,June,summer
1,2003-04,13.251888,261,June,summer
1,2003-04,13.16694,262,June,summer
1,2003-04,12.997044,263,June,summer
1,2003-04,12.912096,264,June,summer
1,2003-04,12.770516,265,June,summer
1,2003-04,12.685568,266,June,summer
1,2003-04,12.88378,267,June,summer
1,2003-04,13.818208,268,June,summer
1,2003-04,13.818208,269,June,summer
1,2003-04,13.676628,270,June,summer
1,2003-04,13.563364,271,June,summer
1,2003-04,13.478416,272,June,summer
1,2003-04,13.30852,273,June,summer
1,2003-04,13.251888,274,June,summer
1,2003-04,13.138624,275,July,summer
1,2003-04,12.997044,276,July,summer
1,2003-04,13.365152,277,July,summer
1,2003-04,13.421784,278,July,summer
1,2003-04,13.280204,279,July,summer
1,2003-04,13.251888,280,July,summer
1,2003-04,13.336836,281,July,summer
1,2003-04,10.845028,282,July,summer
1,2003-04,9.9106,283,July,summer
1,2003-04,9.995548,284,July,summer
1,2003-04,10.278708,285,July,summer
1,2003-04,9.684072,286,July,summer
1,2003-04,9.570808,287,July,summer
1,2003-04,9.570808,288,July,summer
1,2003-04,9.48586,289,July,summer
1,2003-04,9.48586,290,July,summer
1,2003-04,9.457544,291,July,summer
1,2003-04,9.34428,292,July,summer
1,2003-04,9.231016,293,July,summer
1,2003-04,9.231016,294,July,summer
1,2003-04,9.117752,295,July,summer
1,2003-04,9.032804,296,July,summer
1,2003-04,9.117752,297,July,summer
1,2003-04,9.004488,298,July,summer
1,2003-04,9.004488,299,July,summer
1,2003-04,9.004488,300,July,summer
1,2003-04,9.004488,301,July,summer
1,2003-04,8.862908,302,July,summer
1,2003-04,8.806276,303,July,summer
1,2003-04,8.891224,304,July,summer
1,2003-04,8.806276,305,July,summer
1,2003-04,8.77796,306,Aug,summer
1,2003-04,8.77796,307,Aug,summer
1,2003-04,8.693012,308,Aug,summer
1,2003-04,8.693012,309,Aug,summer
1,2003-04,8.693012,310,Aug,summer
1,2003-04,8.834592,311,Aug,summer
1,2003-04,9.372596,312,Aug,summer
1,2003-04,8.749644,313,Aug,summer
1,2003-04,8.693012,314,Aug,summer
1,2003-04,8.63638,315,Aug,summer
1,2003-04,8.579748,316,Aug,summer
1,2003-04,8.579748,317,Aug,summer
1,2003-04,8.551432,318,Aug,summer
1,2003-04,8.4948,319,Aug,summer
1,2003-04,8.438168,320,Aug,summer
1,2003-04,8.579748,321,Aug,summer
1,2003-04,8.551432,322,Aug,summer
1,2003-04,8.4948,323,Aug,summer
1,2003-04,8.438168,324,Aug,summer
1,2003-04,8.381536,325,Aug,summer
1,2003-04,8.409852,326,Aug,summer
1,2003-04,9.089436,327,Aug,summer
1,2003-04,9.457544,328,Aug,summer
1,2003-04,17.102864,329,Aug,summer
1,2003-04,19.566356,330,Aug,summer
1,2003-04,17.6975,331,Aug,summer
1,2003-04,17.612552,332,Aug,summer
1,2003-04,15.29064,333,Aug,summer
1,2003-04,14.384528,334,Aug,summer
1,2003-04,13.789892,335,Aug,summer
1,2003-04,13.421784,336,Aug,summer
1,2003-04,13.365152,337,Sept,fall
1,2003-04,13.619996,338,Sept,fall
1,2003-04,13.16694,339,Sept,fall
1,2003-04,10.363656,340,Sept,fall
1,2003-04,9.938916,341,Sept,fall
1,2003-04,9.740704,342,Sept,fall
1,2003-04,9.542492,343,Sept,fall
1,2003-04,8.91954,344,Sept,fall
1,2003-04,9.06112,345,Sept,fall
1,2003-04,8.834592,346,Sept,fall
1,2003-04,13.648312,347,Sept,fall
1,2003-04,14.950848,348,Sept,fall
1,2003-04,16.196752,349,Sept,fall
1,2003-04,15.99854,350,Sept,fall
1,2003-04,17.83908,351,Sept,fall
1,2003-04,20.585732,352,Sept,fall
1,2003-04,20.24594,353,Sept,fall
1,2003-04,25.116292,354,Sept,fall
1,2003-04,26.107352,355,Sept,fall
1,2003-04,26.163984,356,Sept,fall
1,2003-04,25.569348,357,Sept,fall
1,2003-04,24.861448,358,Sept,fall
1,2003-04,21.888268,359,Sept,fall
1,2003-04,20.10436,360,Sept,fall
1,2003-04,17.499288,361,Sept,fall
1,2003-04,16.621492,362,Sept,fall
1,2003-04,16.536544,363,Sept,fall
1,2003-04,16.42328,364,Sept,fall
1,2003-04,16.593176,365,Sept,fall
1,2003-04,16.70644,366,Sept,fall
2,2004-05,16.225068,1,Oct,fall
2,2004-05,14.639372,2,Oct,fall
2,2004-05,13.959788,3,Oct,fall
2,2004-05,14.327896,4,Oct,fall
2,2004-05,14.01642,5,Oct,fall
2,2004-05,13.959788,6,Oct,fall
2,2004-05,13.4501,7,Oct,fall
2,2004-05,13.195256,8,Oct,fall
2,2004-05,12.713884,9,Oct,fall
2,2004-05,11.949352,10,Oct,fall
2,2004-05,11.694508,11,Oct,fall
2,2004-05,11.581244,12,Oct,fall
2,2004-05,11.75114,13,Oct,fall
2,2004-05,12.062616,14,Oct,fall
2,2004-05,11.949352,15,Oct,fall
2,2004-05,14.412844,16,Oct,fall
2,2004-05,17.357708,17,Oct,fall
2,2004-05,14.271264,18,Oct,fall
2,2004-05,13.02536,19,Oct,fall
2,2004-05,12.515672,20,Oct,fall
2,2004-05,12.685568,21,Oct,fall
2,2004-05,12.543988,22,Oct,fall
2,2004-05,11.864404,23,Oct,fall
2,2004-05,11.694508,24,Oct,fall
2,2004-05,11.60956,25,Oct,fall
2,2004-05,11.779456,26,Oct,fall
2,2004-05,11.807772,27,Oct,fall
2,2004-05,12.770516,28,Oct,fall
2,2004-05,12.770516,29,Oct,fall
2,2004-05,12.798832,30,Oct,fall
2,2004-05,12.770516,31,Oct,fall
2,2004-05,12.88378,32,Nov,fall
2,2004-05,16.734756,33,Nov,fall
2,2004-05,16.904652,34,Nov,fall
2,2004-05,20.500784,35,Nov,fall
2,2004-05,24.011968,36,Nov,fall
2,2004-05,23.842072,37,Nov,fall
2,2004-05,23.162488,38,Nov,fall
2,2004-05,16.593176,39,Nov,fall
2,2004-05,14.497792,40,Nov,fall
2,2004-05,14.044736,41,Nov,fall
2,2004-05,14.073052,42,Nov,fall
2,2004-05,13.959788,43,Nov,fall
2,2004-05,13.87484,44,Nov,fall
2,2004-05,13.818208,45,Nov,fall
2,2004-05,13.903156,46,Nov,fall
2,2004-05,14.101368,47,Nov,fall
2,2004-05,13.87484,48,Nov,fall
2,2004-05,14.58274,49,Nov,fall
2,2004-05,13.789892,50,Nov,fall
2,2004-05,13.535048,51,Nov,fall
2,2004-05,13.365152,52,Nov,fall
2,2004-05,13.393468,53,Nov,fall
2,2004-05,13.506732,54,Nov,fall
2,2004-05,18.943404,55,Nov,fall
2,2004-05,23.558912,56,Nov,fall
2,2004-05,22.284692,57,Nov,fall
2,2004-05,22.992592,58,Nov,fall
2,2004-05,23.757124,59,Nov,fall
2,2004-05,23.332384,60,Nov,fall
2,2004-05,23.672176,61,Nov,fall
2,2004-05,24.63492,62,Dec,winter
2,2004-05,26.220616,63,Dec,winter
2,2004-05,25.569348,64,Dec,winter
2,2004-05,23.842072,65,Dec,winter
2,2004-05,24.125232,66,Dec,winter
2,2004-05,23.700492,67,Dec,winter
2,2004-05,23.757124,68,Dec,winter
2,2004-05,22.426272,69,Dec,winter
2,2004-05,21.406896,70,Dec,winter
2,2004-05,25.05966,71,Dec,winter
2,2004-05,37.09396,72,Dec,winter
2,2004-05,33.9792,73,Dec,winter
2,2004-05,37.94344,74,Dec,winter
2,2004-05,38.2266,75,Dec,winter
2,2004-05,39.35924,76,Dec,winter
2,2004-05,43.32348,77,Dec,winter
2,2004-05,43.04032,78,Dec,winter
2,2004-05,42.474,79,Dec,winter
2,2004-05,42.19084,80,Dec,winter
2,2004-05,41.34136,81,Dec,winter
2,2004-05,35.67816,82,Dec,winter
2,2004-05,30.58128,83,Dec,winter
2,2004-05,23.615544,84,Dec,winter
2,2004-05,18.12224,85,Dec,winter
2,2004-05,17.017916,86,Dec,winter
2,2004-05,16.904652,87,Dec,winter
2,2004-05,16.338332,88,Dec,winter
2,2004-05,14.950848,89,Dec,winter
2,2004-05,15.234008,90,Dec,winter
2,2004-05,15.29064,91,Dec,winter
2,2004-05,14.554424,92,Dec,winter
2,2004-05,14.158,93,Jan,winter
2,2004-05,14.01642,94,Jan,winter
2,2004-05,13.846524,95,Jan,winter
2,2004-05,13.704944,96,Jan,winter
2,2004-05,13.563364,97,Jan,winter
2,2004-05,13.110308,98,Jan,winter
2,2004-05,13.138624,99,Jan,winter
2,2004-05,12.88378,100,Jan,winter
2,2004-05,12.7422,101,Jan,winter
2,2004-05,12.60062,102,Jan,winter
2,2004-05,12.713884,103,Jan,winter
2,2004-05,13.563364,104,Jan,winter
2,2004-05,13.506732,105,Jan,winter
2,2004-05,13.903156,106,Jan,winter
2,2004-05,15.234008,107,Jan,winter
2,2004-05,15.460536,108,Jan,winter
2,2004-05,19.141616,109,Jan,winter
2,2004-05,43.04032,110,Jan,winter
2,2004-05,30.86444,111,Jan,winter
2,2004-05,38.2266,112,Jan,winter
2,2004-05,48.1372,113,Jan,winter
2,2004-05,49.83616,114,Jan,winter
2,2004-05,48.42036,115,Jan,winter
2,2004-05,48.70352,116,Jan,winter
2,2004-05,40.20872,117,Jan,winter
2,2004-05,32.5634,118,Jan,winter
2,2004-05,24.295128,119,Jan,winter
2,2004-05,21.605108,120,Jan,winter
2,2004-05,21.123736,121,Jan,winter
2,2004-05,20.982156,122,Jan,winter
2,2004-05,20.500784,123,Jan,winter
2,2004-05,16.9896,124,Feb,winter
2,2004-05,13.73326,125,Feb,winter
2,2004-05,12.430724,126,Feb,winter
2,2004-05,13.053676,127,Feb,winter
2,2004-05,12.628936,128,Feb,winter
2,2004-05,12.402408,129,Feb,winter
2,2004-05,12.204196,130,Feb,winter
2,2004-05,11.89272,131,Feb,winter
2,2004-05,11.779456,132,Feb,winter
2,2004-05,12.204196,133,Feb,winter
2,2004-05,13.4501,134,Feb,winter
2,2004-05,13.506732,135,Feb,winter
2,2004-05,13.4501,136,Feb,winter
2,2004-05,13.393468,137,Feb,winter
2,2004-05,13.16694,138,Feb,winter
2,2004-05,13.081992,139,Feb,winter
2,2004-05,13.619996,140,Feb,winter
2,2004-05,15.177376,141,Feb,winter
2,2004-05,15.205692,142,Feb,winter
2,2004-05,15.14906,143,Feb,winter
2,2004-05,15.035796,144,Feb,winter
2,2004-05,14.979164,145,Feb,winter
2,2004-05,13.818208,146,Feb,winter
2,2004-05,13.619996,147,Feb,winter
2,2004-05,13.704944,148,Feb,winter
2,2004-05,12.430724,149,Feb,winter
2,2004-05,10.731764,150,Feb,winter
2,2004-05,10.420288,151,Feb,winter
2,2004-05,10.505236,152,March,spring
2,2004-05,10.307024,153,March,spring
2,2004-05,10.278708,154,March,spring
2,2004-05,10.080496,155,March,spring
2,2004-05,10.023864,156,March,spring
2,2004-05,9.9106,157,March,spring
2,2004-05,9.825652,158,March,spring
2,2004-05,9.740704,159,March,spring
2,2004-05,9.599124,160,March,spring
2,2004-05,9.599124,161,March,spring
2,2004-05,9.542492,162,March,spring
2,2004-05,9.48586,163,March,spring
2,2004-05,9.48586,164,March,spring
2,2004-05,9.429228,165,March,spring
2,2004-05,9.34428,166,March,spring
2,2004-05,9.570808,167,March,spring
2,2004-05,9.825652,168,March,spring
2,2004-05,10.505236,169,March,spring
2,2004-05,10.561868,170,March,spring
2,2004-05,10.731764,171,March,spring
2,2004-05,11.46798,172,March,spring
2,2004-05,12.260828,173,March,spring
2,2004-05,12.147564,174,March,spring
2,2004-05,12.062616,175,March,spring
2,2004-05,12.062616,176,March,spring
